,event,time,Factory,Provider,T0,Cs,As,Sp
1249,True,105.07,2.0,0.0,22.731,-3.494,-1.234,0.805
1250,True,22.17,0.0,1.0,15.908,-6.0,1.405,1.028
1251,True,92.57,2.0,0.0,24.75,-7.853,1.033,0.732
1252,True,16.38,1.0,1.0,14.513,-0.508,1.821,0.979
1253,False,27.549999999999997,2.0,1.0,25.073,-4.556,-1.383,0.867
1254,True,48.209999999999994,0.0,0.0,14.505,-3.089,-0.968,1.014
1255,True,3.18,1.0,0.0,23.86,1.11,0.932,0.824
1256,True,161.6,0.0,1.0,17.802,-6.675,-1.134,1.203
1257,True,20.21,1.0,0.0,22.652,4.685,1.826,0.356
1258,True,134.45,2.0,0.0,30.391,-1.306,0.597,0.053
1259,False,26.31,2.0,0.0,30.188,-3.266,-0.866,0.925
1260,True,54.31,2.0,0.0,23.369,-1.653,-0.746,1.112
1261,True,14.059999999999999,1.0,1.0,20.966,-1.322,1.608,1.197
1262,True,78.53,2.0,0.0,30.678,-8.215,-0.153,0.729
1263,True,36.93,0.0,1.0,12.871,-5.33,1.756,1.054
1264,False,10.41,2.0,0.0,21.552,-2.366,0.214,1.335
1265,False,42.88,2.0,0.0,26.057,-2.099,-1.235,0.645
1266,False,23.889999999999997,0.0,0.0,8.792,-3.654,0.649,0.569
1267,True,203.66,2.0,1.0,27.266,-7.185,1.478,1.405
1268,False,11.319999999999999,0.0,0.0,9.408,-3.011,1.055,0.374
1269,True,39.07,1.0,1.0,20.561,3.774,1.336,1.232
1270,True,43.48,0.0,0.0,15.836,-8.854,0.733,0.271
1271,True,188.47000000000003,2.0,1.0,25.749,-0.205,-1.288,1.375
1272,True,58.61,2.0,0.0,22.117,-3.992,-0.646,0.679
1273,True,22.259999999999998,0.0,0.0,13.557,-3.788,1.514,0.164
1274,True,51.269999999999996,2.0,1.0,31.929,-7.28,-1.539,1.129
1275,True,32.28,0.0,1.0,12.81,-3.246,-0.587,1.39
1276,True,30.2,1.0,1.0,19.79,6.889,1.535,1.189
1277,True,116.22,2.0,0.0,25.806,-5.513,-0.575,1.014
1278,False,54.800000000000004,1.0,1.0,16.04,3.307,1.945,0.324
1279,True,58.6,1.0,1.0,16.672,-0.116,-0.117,1.393
1280,True,28.26,1.0,1.0,16.071,-2.739,0.801,1.197
1281,True,26.07,2.0,0.0,25.468,-5.414,-1.01,0.86
1282,True,45.129999999999995,1.0,0.0,15.182,0.738,0.003,1.308
1283,True,60.09,0.0,0.0,16.222,-3.719,-1.641,0.562
1284,True,62.019999999999996,2.0,0.0,17.853,-3.201,-0.955,0.613
1285,False,5.91,1.0,1.0,12.39,4.245,-0.182,1.38
1286,True,156.95,2.0,1.0,28.742,-3.415,1.777,1.2
1287,True,37.160000000000004,0.0,1.0,11.304,-7.312,1.53,1.296
1288,True,6.02,1.0,0.0,15.022,0.551,0.031,1.159
1289,True,25.51,2.0,0.0,17.294,-2.652,-0.536,0.987
1290,True,39.44,1.0,0.0,17.066,2.713,-0.302,1.108
1291,False,34.31,0.0,1.0,17.831,-7.142,0.875,1.331
1292,False,26.17,0.0,0.0,21.464,-2.396,0.137,1.099
1293,True,63.8,2.0,0.0,29.184,-4.204,-0.708,0.786
1294,True,60.69,2.0,0.0,24.032,-4.348,-0.398,0.597
1295,False,16.200000000000003,2.0,0.0,25.574,-5.155,-1.587,0.276
1296,True,5.92,1.0,1.0,18.349,2.124,-1.613,1.249
1297,True,104.08,0.0,0.0,23.64,-6.385,-1.753,0.449
1298,False,43.93,0.0,1.0,13.428,-3.107,-0.861,1.175
1299,True,20.560000000000002,1.0,0.0,20.375,4.884,1.135,0.927
1300,False,23.650000000000002,2.0,0.0,27.842,-2.248,-1.416,0.729
1301,True,75.53,1.0,1.0,20.004,-2.256,1.17,1.046
1302,True,24.660000000000004,2.0,1.0,26.525,-2.617,-1.631,0.861
1303,True,71.42,0.0,1.0,15.323,0.93,0.864,1.204
1304,True,14.299999999999999,2.0,0.0,21.493,-1.887,0.032,0.394
1305,False,18.39,0.0,1.0,14.314,-1.983,1.86,1.089
1306,True,50.03,2.0,0.0,25.706,-5.828,0.235,0.823
1307,True,22.54,0.0,0.0,10.578,-1.072,1.381,0.422
1308,False,5.33,1.0,0.0,12.731,2.43,-1.629,0.425
1309,True,72.93,2.0,0.0,24.41,-2.061,1.488,0.455
1310,True,130.93,2.0,1.0,27.338,-1.348,-1.943,0.668
1311,True,3.85,1.0,1.0,15.5,-4.003,1.983,1.126
1312,True,3.95,1.0,1.0,17.346,1.636,0.469,1.287
1313,True,44.260000000000005,0.0,0.0,13.017,-4.243,1.254,0.074
1314,False,43.53,2.0,0.0,26.473,-4.857,0.365,0.962
1315,True,8.32,0.0,1.0,12.61,-4.894,1.386,1.329
1316,False,17.39,0.0,0.0,8.854,-5.65,1.099,0.458
1317,False,19.05,1.0,0.0,17.48,-1.28,0.643,1.029
1318,True,13.79,2.0,0.0,25.621,-4.757,0.158,1.169
1319,False,126.02000000000001,0.0,1.0,16.633,-5.348,-0.362,1.301
1320,True,144.82,2.0,1.0,19.914,-4.826,0.757,1.347
1321,True,9.360000000000001,2.0,0.0,22.532,-4.462,1.181,0.664
1322,True,5.12,1.0,0.0,19.006,3.034,0.337,0.885
1323,True,121.64999999999999,2.0,0.0,18.916,-5.47,0.164,0.893
1324,False,43.760000000000005,0.0,0.0,21.521,-1.763,0.953,0.981
1325,False,143.07,2.0,1.0,23.634,-1.346,1.856,0.805
1326,False,27.75,0.0,1.0,17.115,-6.89,-1.725,1.399
1327,True,20.71,0.0,1.0,14.094,-3.643,1.988,1.057
1328,True,96.24000000000001,1.0,0.0,14.764,1.257,-0.75,1.08
1329,False,29.48,0.0,1.0,9.216,-2.06,1.712,0.78
1330,True,110.42,2.0,0.0,25.686,-1.693,0.018,0.48
1331,True,67.66,2.0,0.0,24.333,-8.94,-0.729,0.676
1332,False,46.550000000000004,0.0,0.0,15.904,-6.188,-0.322,1.097
1333,True,5.2700000000000005,0.0,0.0,16.764,-3.299,0.626,0.71
1334,True,100.16999999999999,2.0,0.0,32.331,-2.809,1.14,0.582
1335,True,14.44,0.0,0.0,11.625,-2.915,0.033,1.072
1336,True,94.81,0.0,1.0,12.76,-4.535,-0.208,1.366
1337,True,196.35000000000002,2.0,1.0,23.855,-6.69,1.172,1.143
1338,True,79.94,1.0,1.0,18.444,0.08,1.816,0.667
1339,True,42.0,0.0,0.0,12.574,-3.615,0.32,0.88
1340,True,168.51,2.0,1.0,21.388,-4.147,0.694,1.346
1341,True,53.96,1.0,0.0,22.423,1.704,-0.847,0.914
1342,True,130.74,2.0,1.0,23.285,-1.923,1.672,1.094
1343,False,26.22,0.0,0.0,11.203,-1.186,-1.187,0.529
1344,True,48.89,2.0,0.0,19.146,-1.301,0.983,0.767
1345,True,42.85,2.0,0.0,30.262,-3.264,-0.262,0.549
1346,True,83.94,2.0,0.0,27.478,-4.26,-0.132,1.006
1347,True,179.57,0.0,1.0,19.974,-6.17,-1.976,0.511
1348,True,16.73,0.0,0.0,14.609,-6.223,-0.65,0.661
1349,True,72.94,2.0,1.0,17.108,-9.745,1.104,1.302
1350,True,129.81,2.0,1.0,20.124,-2.756,-1.368,0.813
1351,True,15.34,0.0,0.0,11.949,-5.174,0.954,0.594
1352,True,63.879999999999995,0.0,0.0,18.563,-4.341,1.931,0.046
1353,False,39.68,1.0,1.0,22.332,0.193,-1.455,0.863
1354,True,25.12,0.0,0.0,8.873,-1.984,0.408,0.601
1355,True,63.05,0.0,0.0,8.883,-4.678,0.183,1.325
1356,True,69.7,1.0,1.0,25.678,2.52,-1.483,1.307
1357,True,84.5,1.0,1.0,22.364,2.97,-1.384,1.01
1358,True,36.75,1.0,0.0,26.685,1.97,0.372,0.671
1359,True,4.08,2.0,0.0,24.492,-1.883,-1.07,0.208
1360,True,117.06,2.0,0.0,31.532,-1.454,-0.072,0.433
1361,True,113.61000000000001,1.0,0.0,25.377,0.721,1.214,0.336
1362,True,62.38,2.0,1.0,26.228,-4.004,1.033,1.155
1363,True,34.37,0.0,0.0,11.275,0.595,0.128,1.139
1364,True,18.61,1.0,0.0,17.582,2.03,-1.289,0.375
1365,True,0.07,2.0,0.0,31.117,-0.331,0.436,1.123
1366,False,28.490000000000002,1.0,1.0,13.481,3.591,1.027,1.298
1367,True,36.2,2.0,0.0,21.68,-2.622,1.786,0.357
1368,True,56.239999999999995,1.0,1.0,13.504,1.16,-0.656,1.238
1369,True,3.66,0.0,0.0,15.032,-6.288,-0.27,0.8
1370,True,20.36,2.0,1.0,25.996,-2.137,-1.622,0.88
1371,True,15.049999999999999,2.0,0.0,23.238,-3.212,1.344,0.765
1372,False,96.76,0.0,1.0,8.26,-6.393,-1.175,1.165
1373,True,7.94,0.0,1.0,14.613,-3.076,1.618,0.923
1374,True,87.25,0.0,1.0,11.034,-5.251,-1.282,1.414
1375,True,15.68,2.0,1.0,24.373,-3.723,-0.763,1.225
1376,True,19.4,0.0,0.0,19.614,-1.295,-0.153,0.512
1377,True,52.160000000000004,0.0,1.0,11.934,-7.153,1.707,1.21
1378,True,27.29,2.0,1.0,23.021,-3.79,-1.635,1.276
1379,True,1.1500000000000001,0.0,0.0,8.64,-2.357,1.617,0.45
1380,True,88.88,2.0,0.0,31.338,-7.959,-1.398,0.613
1381,True,26.18,2.0,0.0,21.862,-2.574,0.15,1.098
1382,False,5.5600000000000005,2.0,0.0,20.272,-5.418,0.412,0.799
1383,True,36.730000000000004,2.0,0.0,23.978,-1.38,-1.047,0.204
1384,True,58.54,1.0,0.0,17.951,0.317,-0.833,1.054
1385,True,36.0,0.0,1.0,13.495,-4.712,1.519,1.173
1386,True,14.15,1.0,0.0,15.678,3.225,-0.878,0.675
1387,True,113.23,1.0,1.0,19.605,3.482,-0.905,1.076
1388,True,18.6,1.0,0.0,14.291,4.075,1.085,0.827
1389,True,96.58,1.0,0.0,18.543,0.545,-1.55,0.404
1390,True,54.349999999999994,2.0,1.0,30.012,-1.269,-1.498,0.755
1391,True,9.02,2.0,1.0,21.673,-8.203,1.527,0.723
1392,True,51.28,2.0,0.0,22.648,-1.675,0.53,0.242
1393,False,17.44,1.0,1.0,15.502,1.822,-1.449,0.772
1394,False,28.410000000000004,0.0,1.0,10.51,-0.656,1.424,1.276
1395,True,37.29,0.0,0.0,15.165,-4.714,1.015,0.872
1396,True,16.91,1.0,1.0,25.501,6.433,1.467,1.258
1397,False,39.489999999999995,2.0,0.0,26.343,-5.556,-0.777,0.882
1398,False,9.74,1.0,1.0,21.19,4.345,-1.912,0.968
1399,True,3.33,0.0,0.0,13.247,-5.935,1.432,0.432
1400,True,0.05,1.0,0.0,17.242,1.296,-0.263,0.941
1401,True,165.51999999999998,1.0,1.0,15.286,-3.217,-1.98,1.12
1402,True,69.26,0.0,1.0,15.581,-3.149,1.919,1.212
1403,True,147.69,0.0,1.0,15.841,-7.777,-0.934,1.362
1404,False,16.03,1.0,0.0,22.3,6.148,-0.529,0.9
1405,False,7.47,1.0,1.0,16.027,1.276,-1.389,1.267
1406,True,91.92999999999999,0.0,1.0,12.736,-6.586,1.948,0.831
1407,True,88.08999999999999,0.0,0.0,18.034,-6.696,0.814,0.812
1408,False,95.88,1.0,1.0,11.525,-0.01,-1.58,0.655
1409,True,24.68,0.0,0.0,17.26,-5.338,0.206,1.228
1410,True,53.52,2.0,0.0,24.058,-3.909,1.273,0.103
1411,True,8.07,1.0,0.0,23.382,5.68,-1.062,0.609
1412,True,78.61,2.0,0.0,20.4,-3.36,1.173,0.83
1413,True,25.12,1.0,0.0,20.236,0.039,0.806,0.537
1414,True,22.160000000000004,1.0,1.0,13.695,1.661,1.856,1.041
1415,True,110.32,1.0,1.0,20.538,3.996,-0.575,1.389
1416,True,63.75,0.0,0.0,8.759,-4.285,0.63,1.099
1417,True,60.12,1.0,1.0,22.501,1.39,-1.512,1.314
1418,True,2.37,0.0,1.0,12.703,-5.851,2.0,0.959
1419,True,35.31,2.0,1.0,24.947,-3.612,-0.793,1.158
1420,True,63.35,0.0,0.0,10.952,-4.257,-0.169,1.21
1421,True,17.130000000000003,1.0,1.0,20.008,4.31,0.806,1.177
1422,True,63.75,2.0,1.0,25.756,-1.535,-1.086,0.96
1423,True,26.96,0.0,1.0,12.243,-5.426,1.674,0.935
1424,True,12.940000000000001,1.0,0.0,16.17,1.548,0.763,0.63
1425,True,4.5200000000000005,2.0,1.0,28.791,-3.838,-0.839,1.371
1426,True,35.39,1.0,1.0,26.492,2.808,-0.605,1.252
1427,False,13.919999999999998,1.0,0.0,25.164,3.278,-0.446,0.457
1428,True,90.35,0.0,1.0,18.098,-4.13,1.009,1.342
1429,False,8.52,1.0,1.0,20.755,7.118,1.268,1.313
1430,True,119.33999999999999,2.0,0.0,19.623,-5.713,-0.1,0.937
1431,True,53.05,2.0,1.0,26.82,-7.753,-0.764,1.312
1432,True,108.94,2.0,0.0,31.339,-5.826,-0.538,0.89
1433,True,84.41000000000001,0.0,1.0,13.141,-1.263,-0.902,1.202
1434,True,19.68,0.0,1.0,16.54,-2.918,1.163,1.106
1435,True,4.22,1.0,0.0,17.648,5.451,-0.677,1.141
1436,True,35.92,2.0,0.0,28.415,1.543,-1.024,0.821
1437,False,69.26,1.0,0.0,15.919,-3.686,-0.628,1.097
1438,False,22.73,1.0,1.0,18.311,-1.193,-1.852,1.306
1439,True,23.730000000000004,0.0,0.0,16.239,-4.327,0.314,0.642
1440,True,82.71000000000001,0.0,0.0,16.372,-1.08,0.532,0.967
1441,True,130.45999999999998,2.0,1.0,24.286,-3.488,1.638,1.022
1442,True,2.4299999999999997,1.0,1.0,22.207,4.444,-1.729,1.066
1443,True,0.72,0.0,1.0,17.188,-1.915,1.878,1.33
1444,True,28.66,2.0,1.0,24.262,-3.795,0.942,1.227
1445,True,9.69,0.0,0.0,12.621,-4.816,0.304,0.929
1446,False,93.19000000000001,2.0,1.0,24.545,-2.582,1.881,0.933
1447,True,21.82,2.0,0.0,23.617,-2.32,0.443,0.883
1448,True,67.18,0.0,0.0,19.415,-1.66,-0.248,0.713
1449,True,46.91,2.0,1.0,25.017,-6.217,1.743,0.82
1450,False,104.07,2.0,1.0,28.901,-5.905,-1.834,0.63
1451,True,91.89999999999999,2.0,0.0,21.907,-3.422,1.161,0.771
1452,False,29.900000000000002,1.0,1.0,24.347,0.971,1.849,1.255
1453,False,15.09,1.0,1.0,17.537,0.441,1.646,0.724
1454,True,65.16,1.0,0.0,20.586,0.747,-0.104,0.535
1455,True,124.0,0.0,1.0,20.261,-3.244,-1.534,1.004
1456,True,19.91,2.0,1.0,25.229,-4.398,0.969,1.381
1457,True,145.67000000000002,0.0,1.0,13.688,0.553,-1.464,1.378
1458,False,35.42,2.0,0.0,27.777,-2.366,1.43,0.685
1459,True,26.389999999999997,2.0,1.0,26.801,-3.928,-1.32,1.037
1460,False,106.34,2.0,1.0,24.781,-4.256,1.867,1.318
1461,False,135.73000000000002,1.0,1.0,19.73,0.33,1.686,1.403
1462,True,64.71000000000001,1.0,0.0,20.238,1.245,0.356,0.987
1463,False,39.54,2.0,0.0,24.729,-2.936,0.259,0.853
1464,True,0.38,0.0,0.0,10.065,-5.039,-1.385,0.471
1465,True,92.81,2.0,0.0,29.132,-2.143,-0.02,1.4
1466,True,113.82999999999998,0.0,1.0,14.835,0.409,-1.83,0.892
1467,True,69.93,1.0,1.0,22.251,4.497,1.408,0.799
1468,True,43.17999999999999,2.0,0.0,27.655,-6.83,1.307,0.801
1469,False,65.46000000000001,2.0,0.0,26.631,-9.791,1.038,0.168
1470,True,32.32,2.0,1.0,27.048,-1.839,-1.18,1.114
1471,True,85.60000000000001,1.0,0.0,23.254,-3.077,0.271,1.201
1472,True,108.3,0.0,1.0,9.997,-7.03,1.22,1.354
1473,False,21.29,2.0,0.0,25.825,-6.151,-0.615,0.909
1474,True,89.32000000000001,2.0,1.0,21.546,-5.209,-1.673,0.811
1475,True,90.5,2.0,1.0,24.531,-7.434,1.836,1.207
1476,True,47.510000000000005,1.0,0.0,21.301,2.567,-0.059,1.268
1477,True,127.91,0.0,1.0,15.191,-8.037,-1.864,0.811
1478,True,54.04,1.0,1.0,18.683,6.183,1.471,0.806
1479,False,14.34,0.0,1.0,12.939,-6.472,1.503,1.238
1480,True,99.74000000000001,0.0,1.0,9.943,-1.154,-1.048,1.267
1481,True,24.580000000000002,0.0,0.0,18.624,-3.527,0.034,0.658
1482,True,57.39,2.0,1.0,22.77,-5.288,-1.848,1.219
1483,False,37.47,2.0,1.0,24.425,-2.779,-1.777,1.273
1484,True,115.97,2.0,1.0,28.013,0.381,-1.461,1.183
1485,False,10.43,1.0,0.0,23.345,3.044,-0.596,1.097
1486,True,8.08,1.0,0.0,20.491,5.751,-0.54,0.964
1487,False,90.22,1.0,1.0,19.403,-1.099,-1.625,0.937
1488,True,60.56,2.0,0.0,29.35,-5.882,-0.114,1.127
1489,True,36.6,1.0,1.0,13.486,-0.679,-0.19,1.373
1490,True,130.18,1.0,1.0,22.774,4.282,0.167,1.378
1491,True,89.46,2.0,0.0,23.428,-3.173,-0.339,0.869
1492,True,75.69,0.0,0.0,14.159,-4.68,-1.063,0.891
1493,False,18.82,2.0,0.0,23.702,-1.587,0.015,1.377
1494,False,73.08,0.0,0.0,9.451,-3.697,1.097,0.491
1495,True,46.3,0.0,0.0,12.129,-2.749,-1.67,0.315
1496,True,45.69,0.0,1.0,20.714,-4.129,-0.851,1.232
1497,True,124.3,2.0,1.0,25.036,-2.072,-0.86,1.329
1498,True,31.36,2.0,0.0,25.806,-2.275,0.185,0.84
1499,True,6.5200000000000005,1.0,1.0,18.996,2.48,1.254,0.889
1500,True,79.93,2.0,0.0,27.266,-5.086,-0.344,0.72
1501,False,33.26,2.0,1.0,27.566,-2.981,1.114,1.186
1502,True,73.0,2.0,1.0,25.535,-6.235,1.266,1.156
1503,True,92.56,2.0,1.0,26.016,-5.704,1.314,1.329
1504,False,53.019999999999996,1.0,0.0,20.499,-2.882,-1.199,0.701
1505,True,121.49,0.0,0.0,13.906,-7.917,-1.541,0.643
1506,True,12.39,1.0,0.0,22.07,5.085,-0.768,0.531
1507,True,62.01,0.0,1.0,13.386,-1.414,-0.739,1.311
1508,False,14.43,1.0,0.0,18.841,1.171,0.003,1.362
1509,True,44.28,2.0,0.0,24.468,-2.94,0.447,0.894
1510,True,92.49000000000001,2.0,1.0,23.054,-1.035,1.825,0.666
1511,True,20.310000000000002,2.0,0.0,26.667,-0.745,0.79,0.732
1512,True,35.129999999999995,0.0,1.0,16.984,-3.446,1.812,1.288
1513,True,10.51,2.0,1.0,24.293,-2.527,-1.408,1.287
1514,True,5.6499999999999995,1.0,1.0,20.525,5.71,1.239,1.273
1515,True,14.04,1.0,0.0,12.232,2.34,-0.028,0.874
1516,True,133.05,1.0,1.0,27.954,0.127,-1.721,1.059
1517,True,1.02,0.0,0.0,17.727,-4.088,-1.402,0.636
1518,True,105.83,1.0,1.0,22.26,2.354,-1.21,1.327
1519,False,47.53999999999999,2.0,0.0,27.724,-1.286,-0.791,0.842
1520,True,48.17999999999999,2.0,0.0,26.661,-3.893,0.311,0.823
1521,False,35.26,1.0,1.0,21.996,0.2,1.334,0.946
1522,True,50.83,1.0,0.0,26.404,1.323,-0.958,0.49
1523,True,0.61,1.0,0.0,18.84,-1.507,-0.087,0.465
1524,True,9.45,1.0,0.0,19.442,1.199,-1.377,0.136
1525,False,24.13,1.0,0.0,19.618,1.665,-0.964,0.657
1526,True,45.46,0.0,1.0,11.141,-1.811,0.934,1.322
1527,True,113.67000000000002,2.0,0.0,27.412,-3.528,1.095,0.614
1528,True,10.440000000000001,1.0,0.0,18.697,-0.041,0.372,0.993
1529,False,22.61,0.0,0.0,23.207,-4.494,-0.343,0.748
1530,True,123.5,2.0,1.0,19.245,-3.357,-1.459,0.972
1531,False,44.76,1.0,1.0,18.39,5.752,1.354,0.857
1532,False,46.18000000000001,0.0,0.0,15.814,-3.824,1.134,0.664
1533,True,16.55,1.0,0.0,23.611,1.821,1.136,0.596
1534,True,4.63,1.0,0.0,18.108,2.63,0.99,0.605
1535,True,3.3600000000000003,2.0,0.0,14.357,-6.386,-1.645,0.45
1536,True,34.38,2.0,0.0,26.292,-1.809,-0.183,0.994
1537,False,18.35,1.0,1.0,22.361,3.444,1.568,0.685
1538,True,12.77,1.0,1.0,24.308,2.626,-1.843,0.687
1539,True,65.28999999999999,2.0,0.0,18.189,-8.633,-0.302,1.203
1540,True,118.96000000000001,0.0,1.0,13.247,-5.941,1.197,1.096
1541,True,42.36,0.0,1.0,23.512,-7.272,1.356,1.004
1542,True,135.57999999999998,1.0,1.0,25.602,0.526,-0.632,1.301
1543,True,87.94,2.0,1.0,22.229,1.005,-1.779,0.851
1544,True,45.96,0.0,0.0,19.055,-5.421,1.693,0.167
1545,True,84.97999999999999,1.0,1.0,19.92,-2.73,1.376,1.084
1546,False,20.89,1.0,1.0,21.65,3.07,0.659,1.383
1547,True,10.43,1.0,1.0,22.808,7.979,1.209,0.949
1548,True,51.89,2.0,0.0,22.088,-4.56,1.156,0.878
1549,False,11.65,2.0,1.0,26.387,-3.453,-0.402,1.301
1550,False,67.15,2.0,1.0,21.592,-5.969,-1.143,1.09
1551,False,101.44,0.0,1.0,13.097,-6.367,-1.006,1.411
1552,False,17.130000000000003,2.0,0.0,25.854,-2.814,0.776,0.302
1553,True,62.190000000000005,0.0,0.0,17.132,-4.749,0.282,0.666
1554,True,69.77000000000001,2.0,1.0,21.554,-2.508,1.876,1.163
1555,False,10.53,1.0,0.0,24.435,4.202,-0.91,0.916
1556,True,31.58,1.0,1.0,20.781,-1.417,-1.041,1.219
1557,True,14.73,1.0,0.0,18.905,6.495,-0.614,1.13
1558,False,130.89000000000001,0.0,1.0,15.52,-6.867,-1.81,0.618
1559,False,43.26,1.0,1.0,23.596,6.273,1.301,0.951
1560,True,76.49,2.0,1.0,24.553,-3.363,1.67,1.015
1561,True,47.1,1.0,1.0,25.711,-3.366,-1.755,0.539
1562,True,54.13,0.0,0.0,11.735,-5.302,0.27,1.091
1563,True,47.96,2.0,0.0,24.187,-6.026,-0.662,0.409
1564,True,141.03,0.0,1.0,14.166,-5.933,-1.808,1.184
1565,True,22.62,2.0,0.0,27.875,-1.452,-1.344,0.695
1566,True,62.519999999999996,0.0,1.0,13.954,-2.808,0.989,1.151
1567,True,116.57,0.0,1.0,14.893,-4.731,-1.349,1.004
1568,True,73.03,2.0,1.0,17.925,-4.147,0.683,1.25
1569,True,30.51,2.0,1.0,29.476,-3.68,1.875,1.226
1570,True,34.07,2.0,1.0,20.978,-1.893,-1.677,1.095
1571,True,8.37,2.0,1.0,21.067,-3.619,-1.351,1.105
1572,True,61.49,0.0,1.0,18.805,-0.759,1.528,1.325
1573,True,63.59,2.0,1.0,29.971,-6.145,-0.726,1.17
1574,True,29.75,1.0,0.0,14.815,2.074,1.435,0.649
1575,True,35.11,1.0,0.0,19.796,0.162,0.264,0.551
1576,True,20.61,0.0,0.0,10.124,-5.809,-0.795,0.69
1577,True,97.63,1.0,1.0,19.633,1.459,-1.026,1.136
1578,True,21.259999999999998,1.0,0.0,24.059,-2.392,-0.348,0.907
1579,True,110.8,2.0,1.0,29.665,-4.803,0.486,1.364
1580,True,126.67999999999999,0.0,1.0,11.741,-5.031,0.586,1.198
1581,False,19.099999999999998,0.0,1.0,19.12,-4.286,-1.355,1.276
1582,True,29.740000000000002,2.0,0.0,25.398,-2.625,-1.235,0.626
1583,False,145.85000000000002,2.0,1.0,21.481,-4.461,1.353,1.255
1584,False,31.82,1.0,0.0,22.8,4.091,-0.4,0.484
1585,True,23.72,0.0,0.0,11.08,-1.275,1.237,0.867
1586,True,4.03,2.0,0.0,23.685,-4.835,0.383,1.142
1587,True,65.3,0.0,0.0,20.117,-5.551,-0.094,1.144
1588,False,8.91,1.0,0.0,16.367,2.697,-0.15,0.642
1589,True,65.32,2.0,0.0,23.461,-7.25,-0.267,1.012
1590,True,95.10999999999999,1.0,1.0,19.673,0.754,-1.456,0.947
1591,False,11.68,1.0,0.0,25.272,0.924,-1.042,0.968
1592,True,89.94,1.0,0.0,16.781,4.498,0.868,0.581
1593,True,73.73,2.0,0.0,25.422,-7.698,-1.635,0.515
1594,True,35.35,2.0,1.0,21.628,-5.564,-1.683,1.388
1595,True,103.39,0.0,0.0,16.509,-5.541,-0.59,1.019
1596,True,31.43,0.0,1.0,19.007,-5.02,0.379,1.309
1597,True,31.520000000000003,1.0,0.0,20.527,0.076,0.879,1.034
1598,False,11.530000000000001,0.0,1.0,14.039,-2.07,1.804,0.732
1599,True,94.0,2.0,0.0,27.907,-3.404,0.311,0.638
1600,False,10.43,0.0,0.0,12.478,-4.809,1.463,0.669
1601,True,14.0,1.0,0.0,22.461,3.333,1.181,0.78
1602,True,55.79,2.0,1.0,25.159,-2.837,-0.782,1.395
1603,False,14.98,0.0,0.0,18.062,-3.995,-1.16,0.894
1604,False,46.42,1.0,0.0,19.92,-3.486,0.319,0.95
1605,True,73.66,1.0,0.0,17.85,2.956,-0.263,0.803
1606,True,29.729999999999997,1.0,0.0,17.607,1.492,-1.492,0.52
1607,True,131.35999999999999,2.0,0.0,28.86,-3.656,-0.334,0.413
1608,True,28.95,0.0,0.0,18.971,-6.301,0.088,0.727
1609,False,9.54,0.0,1.0,13.662,-2.772,1.051,1.316
1610,True,96.86999999999999,2.0,1.0,17.386,-5.431,-1.858,0.565
1611,True,13.53,1.0,1.0,21.42,5.651,1.587,0.943
1612,True,129.75,0.0,1.0,14.186,-2.998,-1.311,1.309
1613,True,10.69,1.0,0.0,16.737,4.975,-1.327,0.708
1614,True,34.55,1.0,0.0,17.192,3.797,0.916,0.978
1615,False,21.9,1.0,0.0,19.48,4.079,-1.081,0.64
1616,False,38.11,2.0,1.0,23.942,-2.032,1.149,1.282
1617,True,28.450000000000003,2.0,1.0,24.014,-5.737,-1.875,1.157
1618,True,46.83,0.0,1.0,8.926,-2.712,1.834,0.609
1619,True,64.98,2.0,0.0,21.818,-1.939,0.206,1.12
1620,True,50.93,1.0,1.0,21.665,0.94,-1.841,1.395
1621,True,61.81,0.0,1.0,22.0,-2.296,1.87,1.146
1622,True,106.02000000000001,2.0,1.0,30.453,-7.347,0.99,1.174
1623,True,8.27,1.0,0.0,21.493,1.5,-0.094,1.323
1624,True,60.18,1.0,1.0,23.229,-1.805,1.734,1.401
1625,False,50.38,2.0,1.0,21.888,-9.14,1.01,1.405
1626,False,29.07,2.0,1.0,22.842,-1.305,1.937,0.576
1627,True,30.93,1.0,1.0,29.343,4.277,1.894,0.727
1628,False,104.96000000000001,0.0,0.0,15.393,-3.699,-0.827,0.857
1629,True,65.77,1.0,1.0,22.316,4.165,0.923,1.096
1630,True,80.22999999999999,2.0,0.0,16.886,-0.452,1.456,0.602
1631,False,10.329999999999998,0.0,1.0,10.519,-5.126,1.88,1.396
1632,True,38.63,0.0,1.0,18.071,-3.684,-1.259,1.35
1633,True,188.35999999999999,0.0,1.0,13.841,-7.771,-1.814,1.374
1634,True,125.67999999999999,2.0,1.0,25.178,-2.018,1.775,1.36
1635,True,133.71,2.0,0.0,26.052,-7.785,-1.411,0.48
1636,True,123.2,2.0,0.0,24.831,-0.242,-0.024,1.2
1637,True,51.660000000000004,0.0,0.0,25.111,-4.166,0.512,1.048
1638,True,60.36,2.0,0.0,19.187,-4.374,-0.06,0.77
1639,False,16.39,0.0,0.0,18.081,-3.988,0.942,0.975
1640,True,151.11,1.0,1.0,22.041,0.808,-1.993,1.265
1641,True,76.17,0.0,1.0,16.029,-6.005,-0.545,1.325
1642,True,90.54,1.0,0.0,19.045,1.456,-0.468,0.665
1643,True,14.59,1.0,0.0,22.078,-1.47,1.681,0.518
